blockchain_id,balance
551999201714634752,-1.77635683940025e-14
449910203220099073,14.375
199731686093619200,73.85642857142858
313952769541406720,73.85642857142858
456634700686032896,73.85642857142858
542893165548404748,29.208333333333336
551997414978879499,73.85642857142858
564232088707137546,67.05642857142857
647996922166247454,56.7052380952381
195801358992015361,50.0
